1,6,72,10,199,274,0.008722924931352646,8.3691097493011615
2,8,75,16,176,486,0.0037667360884780527,5.412353318666181
3,11,37,2,174,411,1.5433612548516498,261.70684180598295
4,6,35,17,107,564,0.0048339121067124818,7.43180536886949
5,1,76,1,151,209,9.1141006423060311,620.49001234126376
6,2,52,3,160,58,0.0881729758682407,24.826473762680521
7,6,48,4,157,374,0.21635824885170357,72.539700302351022
8,5,40,7,146,872,0.0956597921568554,61.538035453166962
9,4,99,8,92,580,0.054703076287912641,42.725321317651044
