0,5,50,10,100,50,0.002358883352652896,2.1498905943435691
1,12,93,6,163,272,0.037816145358338125,19.594389192115251
2,6,73,1,156,445,16.360547434412446,1236.1911681976417
3,10,39,20,159,999,0.0040132564754527134,6.8295130816181917
4,7,96,12,93,858,0.021946588070460685,22.828378872656263
5,2,96,17,100,160,0.0015223300409445222,3.4388531912067242
6,13,34,18,137,518,0.002877927841948937,3.9502732806269085
7,15,38,6,116,793,0.11699226333375033,63.471161863904157
8,3,46,1,155,473,19.584319037313858,1495.1816823957502
9,6,63,9,102,133,0.0078636528393727419,6.4747755861546779
10,3,89,20,126,147,0.00073305791755049182,1.6575517180831481
11,12,95,14,164,401,0.0043581554861884765,5.0701015683291786
12,15,72,20,198,477,0.0015468548358687894,2.4155960491746349
13,11,72,4,105,659,0.39681444268137067,127.32610645657779
14,8,51,15,177,205,0.0019293993125595599,2.5810978261641617
15,6,60,17,151,943,0.0067309460853757063,10.807910529714649
16,13,66,15,124,733,0.0071341709563755356,8.60947084251951
17,8,55,18,162,852,0.0047685147272964979,7.6473378218968611
18,14,77,16,147,567,0.00411099722261761,5.2404013777002039
19,8,38,7,152,309,0.0308537735828837,17.946169436222487
20,11,82,16,116,529,0.004605315845431346,5.9797672008283254
21,14,99,13,140,216,0.002968576719072441,3.1646380655102138
22,5,79,19,154,593,0.0030420516340740078,5.8024397788792053
23,5,77,9,139,477,0.024626825672187148,21.39809941795215
24,1,94,16,94,503,0.0060829199727725674,16.953356619675581
25,12,60,8,127,699,0.044804751573070838,31.15162764004738
26,7,45,15,97,394,0.0050554792574282661,6.8520015361442974
27,7,46,13,181,545,0.0080069613109651529,9.5574042482948585
28,9,83,2,94,617,3.4365921212066386,572.90718041579544
29,15,94,16,94,406,0.0035675329942687407,4.4515347801537013
30,4,84,14,159,136,0.0017848828266382197,2.6549483418246891
31,12,32,16,138,445,0.0035533426263172131,4.5603891221060451
32,12,77,14,171,217,0.0023211978801758629,2.7267064236626357
33,5,60,15,136,383,0.0042826238647989357,6.3142727888018744
34,15,54,15,129,822,0.00744272602284169,8.805159385242268
35,14,73,18,175,181,0.00086077174195838175,1.2288031718748587
36,10,88,15,184,849,0.0075355511342970688,9.7018805017521874
37,4,85,7,199,63,0.0062297971823536838,4.31362371055575
38,10,70,11,106,894,0.025683377007171292,24.097304880782907
39,12,42,8,169,852,0.048242474265658288,33.470043916049057
40,4,86,18,136,86,0.00056130174222187863,1.0851614817324782
41,1,72,17,131,371,0.0030933722360047917,9.0428321230331026
42,15,93,19,113,389,0.0018578856865128313,2.6885215155448745
43,4,92,17,180,120,0.00082896829323325042,1.5086660628337929
44,10,99,10,136,495,0.0166747875897888,13.875163107671094
45,13,39,10,165,278,0.007966832489977007,7.035262495452252
46,2,47,9,118,165,0.0098470418328255073,10.635662477061699
47,11,70,13,192,978,0.012824750745095462,13.791299433689774
48,8,80,13,185,116,0.0016534427220625152,1.9128845431982247
49,2,54,3,164,402,0.60464952761014445,169.13378324582035
50,13,98,7,179,431,0.034940285504732667,21.356454530871261
51,1,95,20,102,970,0.0056312901367692432,19.411803132154908
52,6,40,11,165,544,0.013984024611786433,14.548507793641274
53,3,83,12,162,728,0.015404673961604231,20.255076343486053
54,4,77,11,134,219,0.0064358697148074193,7.2438411043719064
55,3,74,12,149,304,0.006668747993716642,8.6598444876235483
56,11,60,16,190,294,0.0020771979664613895,2.800064636334155
57,14,35,2,99,605,2.6810720390543383,494.01520085491325
58,11,62,17,125,685,0.0047877284126699006,6.5659637957402985
59,8,81,19,129,258,0.0013529744749322657,2.2486384469821505
60,5,94,16,179,831,0.0067976812578057271,10.984822035738059
61,5,84,3,115,847,1.4094635314371919,330.27362313811165
62,11,77,16,117,723,0.0062667744995556175,8.1569262507769285
63,1,60,5,136,706,0.24846013598972225,155.30062420604196
64,13,76,10,136,904,0.028077118100871795,23.943436197038277
65,14,38,12,177,726,0.011537092762955798,11.484345298219974
66,8,74,15,117,810,0.0091039712875303266,10.273575476359836
67,8,84,17,172,187,0.0012156653565050563,1.834663244703701
68,8,51,15,132,644,0.0068587959117485491,9.09445664750671
69,5,44,14,142,53,0.00071703320060135124,0.99226111201402378
70,11,38,13,182,724,0.0096921264899887255,10.676941628634175
71,2,78,3,189,951,1.3463042118743889,380.05283300382007
72,6,58,3,132,884,1.3284199861637818,325.84401474105454
73,12,61,9,135,222,0.0097034501624074249,7.4835711775890648
74,5,51,9,92,467,0.030056508731071,26.178207039501732
75,2,32,5,120,811,0.29865589323442748,153.91038296062135
76,6,63,19,96,872,0.0056096714384216931,9.6444200807210549
77,13,42,1,107,733,24.901917672565578,2335.97426740577
78,9,86,12,115,427,0.0092955684236708039,9.4861177953487861
79,4,79,14,106,441,0.007056240256891993,10.288645977800039
80,7,94,16,195,297,0.0022638657923794315,3.3312653430191443
