307,13,44,6,150,969,0.13426441637207956,65.375898398957375
308,12,38,14,118,155,0.0019541269055272552,2.2283977219481335
309,10,68,8,158,677,0.041622626312322185,29.088885213238541
310,4,93,13,130,997,0.017940353788702224,24.54839675791025
311,4,70,15,163,918,0.0096673487318078063,15.38347758870087
312,3,82,20,151,835,0.0038187955994256778,8.8680725417059154
313,14,62,15,109,847,0.0085433873540844522,10.25842050424234
314,14,91,2,199,55,0.17515887882916248,32.952252779088909
315,7,80,8,148,282,0.019294008484606506,14.010222708357896
316,15,80,11,145,271,0.0058442146004650123,5.4459483029648128
317,7,72,2,151,482,2.2240785013329165,361.09413889986274
318,3,94,5,172,412,0.12481210569615418,58.685092097651946
319,11,79,11,148,486,0.011583180986659298,10.583946671315939
320,9,74,8,140,860,0.057307377964416269,40.4689473023907
321,5,92,18,120,687,0.00468379901017755,8.2875344648831781
322,14,76,2,164,301,1.0377789446781405,195.27599234848017
323,6,54,19,103,212,0.001309850909392447,2.32051406648776
324,12,50,4,195,276,0.1215681160889333,41.782309036728037
325,7,35,19,184,250,0.0011830384820123003,1.9902237778149432
326,6,44,3,153,680,0.95024057318105637,237.73284017999782
327,13,60,15,181,615,0.0051176831111079965,6.2997143305722236
328,12,100,8,148,974,0.058273144222182251,40.826362747695065
329,3,31,10,114,171,0.0074248157486084976,8.0432456533654673
330,8,56,8,186,755,0.045897412846591774,33.326517278680122
331,10,52,13,172,558,0.0078015282839119758,8.5215288107469949
332,5,32,6,176,588,0.096069484695356588,51.776932526111125
333,14,85,6,165,501,0.065137947071127869,34.655069332262492
334,6,54,14,168,789,0.0097276759202047959,12.649125897591661
335,14,71,5,100,421,0.11983218684221252,49.6143396443105
336,4,61,17,98,481,0.0044639725147381671,7.9930780692852457
337,1,59,6,113,236,0.0520384563181556,41.725960906045849
338,5,65,5,111,565,0.20190079605997918,81.6410087396671
339,13,36,10,157,812,0.023732772017119673,19.968086995201183
340,9,67,3,167,286,0.35034644244499241,89.2770580526184
341,8,32,11,162,639,0.015827282232406537,15.613032752325214
342,13,73,6,161,997,0.13517345580094503,69.933450999597909
343,1,68,20,177,242,0.0010711775994785625,3.9934768873161177
344,9,97,4,158,773,0.40856570701960349,139.32946392185633
345,1,51,1,113,952,48.416209823022243,3641.5921683739407
346,12,78,4,149,330,0.16243496610591507,55.968187888192766
347,14,83,15,161,504,0.0042711140596908758,5.1320297166910276
348,1,56,16,195,445,0.0037812350255939896,10.395440625698459
349,8,53,12,119,597,0.013091779972948652,13.988005318899351
350,1,78,3,147,424,0.68604005593029738,218.09161036543583
351,2,62,9,172,951,0.047610118661321817,53.276844501697333
352,9,54,7,138,73,0.0074224385861325955,4.5393800041395425
353,3,76,10,114,969,0.041802260568882456,38.222868395941425
354,8,91,11,193,460,0.010641842405234015,10.270114397245532
355,1,69,11,198,461,0.012187204733706422,22.522265531450191
356,2,80,8,192,604,0.041474896525261956,40.454695640502692
357,9,40,3,193,533,0.61364193840378889,149.45876725713472
358,4,74,3,104,658,1.1952609565001815,291.85829160096
359,4,76,10,160,282,0.0101939686173845,10.181993880332387
360,14,91,10,120,154,0.0049260160468703783,4.2668160711560343
361,10,49,7,110,768,0.084502224796782321,46.012003190534223
362,2,85,14,158,608,0.0082955039869692469,15.535317618960446
363,12,97,12,125,110,0.0021171346518838378,2.0047381755703162
364,12,31,14,167,254,0.0027699039937750685,3.0776992640638063
365,13,38,18,135,810,0.0044602290087156164,6.2225137234921011
366,12,52,13,199,507,0.0064157121214553428,6.8865454646446747
367,2,37,4,121,171,0.12456067814179297,48.066387854037742
368,2,38,2,159,462,2.4100826986764083,455.470936718645
369,4,39,7,154,173,0.018969727221370802,12.844654481070787
370,11,82,8,133,283,0.018280202984997915,12.81557283090793
371,9,95,6,169,687,0.10285477904010547,53.290490420450418
372,9,40,18,146,72,0.00041585891042931968,0.62251348457820355
373,5,96,14,96,643,0.010669718535414966,14.544502340343888
374,3,37,11,100,187,0.0065511255192572376,7.8912831692544954
375,6,44,20,118,250,0.00123360341060128,2.220083459770942
376,5,96,19,146,114,0.00059854864179710208,1.1391769033468657
377,12,44,10,90,998,0.039409611669548185,33.582152927546765
378,2,45,6,172,338,0.059564984013817733,38.464721818034221
379,7,61,17,138,404,0.0029284737951427511,3.9086541504323304
380,15,65,7,188,870,0.064570894578877477,36.554353777001694
381,3,42,8,158,492,0.03577717355309358,29.814755782453023
382,3,55,7,126,468,0.057645737740223406,40.5928734781894
383,11,58,3,103,645,0.93977885054541432,234.8746543429798
384,11,99,19,163,900,0.0039921747476666944,6.1389217169160908
385,9,92,7,131,958,0.098937840301083282,52.2803709903466
386,9,43,13,195,535,0.0073205239253872354,8.1958862628957778
387,9,56,3,194,892,1.0248057940170814,247.87692098179136
388,10,81,3,162,877,1.0503409464961431,265.05048696473256
389,1,72,8,163,665,0.049623034227895539,60.254831388834795
390,1,77,12,177,52,0.0011011549031729078,2.2351553825656589
391,14,43,12,95,448,0.0094563476025951668,9.465050383805746
392,1,49,15,168,997,0.010933021927616034,28.6626347399869
393,1,77,7,150,429,0.050566923823655324,50.395713443302796
394,15,78,19,161,542,0.0022064493090255166,3.3051832357756266
395,15,44,8,107,735,0.046593229493072805,33.052679525355629
396,4,94,19,96,378,0.002528164738785955,5.0195144049372118
397,4,51,10,109,171,0.0074452785111542158,7.5622290446496017
398,3,76,3,103,452,0.84826470186090108,214.92103763474321
399,4,84,2,151,208,1.0530686311865487,167.44483944785316
400,3,36,7,176,453,0.047326603155302086,27.068585790100069
401,11,66,15,172,792,0.0070393748643348963,8.6987191236029311
402,7,79,6,98,450,0.0932479544155963,48.186762272123325
404,11,33,9,130,902,0.041276705275918361,31.892395945354281
405,10,63,5,154,608,0.16007515633303218,69.383896145451473
406,10,72,8,187,1000,0.057522353240972414,38.562224137739427
407,11,61,7,158,738,0.066794673643178162,40.871298326938607
408,12,91,20,157,336,0.0012663688802140079,1.9971590957100551
409,1,87,1,196,720,28.423938101370894,2458.9966811605914
410,15,34,5,198,648,0.13183165807547206,58.619571286636294
411,15,53,19,123,299,0.0013717863276669711,1.927924655984784
412,14,90,3,109,195,0.24296806954749683,62.228035682537588
413,10,70,10,195,335,0.0097318139860166613,8.4513948806723143
414,10,48,5,95,759,0.25502149401550228,98.868893260368452
415,14,86,5,97,250,0.0723486337617258,29.943800474807254
416,4,67,4,169,601,0.35455126531131492,124.88362937911873
417,15,95,2,110,471,1.8905709697725779,357.44786718483641
418,5,77,7,197,495,0.0480391135668272,32.016123245171968
419,2,76,13,173,319,0.0052579986157609239,9.0156779819855384
420,6,94,15,100,89,0.001144651333706228,1.5806172100438
421,11,73,15,168,533,0.0047776349968730184,5.8487507303028226
422,8,66,13,123,982,0.016645771682041142,18.886879834480617
423,15,40,9,182,565,0.020053757010144627,15.890860657020962
424,6,39,8,109,109,0.0088945207525703354,6.57379610924212
425,3,61,20,102,387,0.0021749763690731951,5.0476370477556118
426,8,52,6,97,200,0.040532688751256235,20.775526318474583
427,7,57,13,101,478,0.0092091850437803231,10.86781476259806
428,15,71,9,165,412,0.015168673085184719,12.035807553552301
429,8,91,4,192,441,0.22167157627470921,73.551209089132087
430,1,66,14,103,579,0.0099580482182309686,23.283088276932027
431,1,64,11,135,327,0.010135562458464129,18.493017760809874
432,15,93,14,133,285,0.0031307459975106495,3.5529463147249092
433,1,77,1,118,971,49.3144456929634,4147.8166263523262
434,12,84,20,143,445,0.0017450383688351215,2.7150888638654829
435,10,46,9,139,808,0.036851516668919941,28.929829454975678
436,5,67,16,130,896,0.0084094941732909961,13.351538550591597
437,6,86,8,113,898,0.071370055925822684,45.043178731078314
438,1,44,6,114,412,0.090403616369013409,72.539869709978959
439,13,95,3,91,134,0.19419505885119023,51.1465604623469
440,7,72,11,156,674,0.017318929912834829,17.300986475126329
441,6,67,3,108,445,0.74611778835548836,183.39460536174911
442,5,66,5,94,444,0.17467543424694168,70.390713093142381
443,8,54,6,142,279,0.046230217268869486,24.157151958126256
444,9,62,8,143,980,0.064628091296153087,46.331059816639929
445,11,56,13,178,165,0.0022233390134848291,2.4453916492129024
446,8,65,16,184,877,0.0066882488261091645,9.5917340656043084
447,6,42,14,132,605,0.0082857911207549415,10.955849004068295
448,11,86,12,171,577,0.010027062532194339,10.275065618694629
450,2,41,19,178,622,0.00319830678437815,8.349754220978
451,11,77,20,130,561,0.0023503618154368383,3.7473080295809424
452,13,77,5,122,372,0.0986632469802565,40.644370850862373
453,2,41,10,178,694,0.024988980891464528,31.854294683777471
454,9,59,11,102,964,0.029019744805651802,27.446331019336988
455,8,71,11,100,206,0.0063974129165493441,5.3761092391889242
456,14,47,17,165,826,0.004784246955612686,6.419443469286354
457,2,77,11,103,435,0.015278525968390388,20.733505355367111
458,7,75,6,144,806,0.1364042066288135,68.636603531557242
459,13,73,12,94,786,0.017159597028274336,17.137076364391362
460,15,71,6,167,416,0.051529354061523119,26.031367907162672
461,13,95,17,160,157,0.00093905562592295154,1.2781693860029384
462,2,61,12,155,621,0.013648127357311121,21.109083934529231
463,7,32,6,158,231,0.037557490829533843,19.588371545732333
464,5,34,8,165,217,0.014856615320565815,11.373732356238524
465,2,100,11,171,782,0.02144543707625594,30.563309890517772
466,4,47,9,185,681,0.031849569793680657,28.940763851951331
467,7,53,6,149,858,0.14297359932380538,71.927114204978551
468,13,90,1,100,906,32.458701878539777,3009.3224765785717
469,15,38,9,101,859,0.039470798443458695,31.3579532514142
470,13,50,5,118,291,0.0791552721133706,34.698992966471877
471,10,40,9,184,828,0.033613734333899394,26.051534666596044
472,8,59,2,120,444,2.2277257074558285,364.258669000154
473,7,72,18,109,785,0.0054132685832537558,8.7703781311956348
474,15,84,20,131,259,0.00098396846216586417,1.4358660023019649
475,5,40,3,154,549,0.785080110595363,183.61149528089118
476,10,53,17,109,393,0.003018651052339848,4.2462130061048917
477,5,50,10,191,259,0.0085551601223296057,8.48798956684968
478,14,76,6,137,920,0.12959395808660765,68.700963092031458
479,3,62,1,98,465,24.84970235394346,1811.9634637667446
480,11,53,14,174,438,0.0047694960387009624,5.7824172546937076
481,15,72,9,186,714,0.025146886821444166,19.825852196582904
482,7,78,4,182,534,0.28149631657267904,91.805368498659476
483,12,85,5,141,1000,0.25777310284848653,109.64016075275433
484,14,95,13,120,208,0.0030679314378388332,3.2849928314338683
485,13,86,14,197,987,0.00980140319086563,11.368362177919334
486,10,73,18,115,795,0.0049866857454888532,7.2655674942998782
487,11,94,17,136,723,0.0048538166730868965,6.6722268965221527
488,10,86,17,132,940,0.0065455240315029318,9.1878582550094929
489,4,60,10,194,759,0.025463679306390104,26.093802852341117
490,15,73,16,169,505,0.0033804621636305465,4.3384802838267387
491,9,49,16,104,63,0.00061017044623517039,0.82253184578912941
492,3,45,1,168,927,36.91962340567671,2916.3241309492014
493,1,95,4,103,956,0.77967561651153927,351.73233842397417
494,1,34,3,107,468,0.90069136125637828,292.44566540403417
495,8,64,7,180,129,0.012015118791081353,7.14469690095581
496,15,55,16,114,438,0.003482973442324947,4.4012883188532372
497,12,39,16,122,224,0.0018684225476894749,2.4127336963617796
498,13,57,9,93,210,0.010772162376106518,8.4839329449522562
499,12,74,7,98,709,0.078584925687699717,47.5461786278808
500,5,69,9,173,107,0.0050207764989437693,4.3506183119666888
