0,100,10,50,10,0.00392177493882763,3.33326703984814,100
1,122,16,86,1,0.0021895317583849792,5.2275990986499,211
2,122,20,40,15,0.0033246097078412648,4.7619600298367128,820
3,120,11,60,2,0.024002506532063893,26.903827935849119,749
4,112,16,42,13,0.0022664260295539918,2.8074424745412583,268
5,118,9,91,4,0.024336396293102767,18.462622684558749,429
6,180,7,58,15,0.046702713476375946,28.000655629246118,619
7,173,7,47,10,0.023090338317706686,12.699013988759731,260
8,100,10,77,12,0.013319755355560327,11.686565406274884,359
9,174,15,62,12,0.0010319302556026837,1.2663547222639451,120
10,178,12,58,12,0.0010772471197380705,0.99681037642198633,65
11,176,2,84,13,1.7288375407883649,313.59598679342633,500
12,197,20,65,13,0.00024017914198901487,0.3520494673245444,71
13,150,20,81,10,0.0039345922071495291,6.2399239960659232,985
14,194,3,51,15,0.19114404345399283,51.62361081104735,206
15,187,9,87,3,0.019449743608561179,14.325654674355016,415
16,92,8,62,2,0.086915504301617971,65.930278769678807,887
17,171,6,72,8,0.14098852785870786,71.040524772641973,922
18,199,15,75,2,0.0061926784297394758,11.29916307625837,616
19,162,16,68,10,0.0027304436273140041,3.7562119235922982,359
20,106,7,68,9,0.087611074944226236,49.382642846462858,760
21,95,17,70,12,0.0054070048624085864,7.2672164800309069,686
22,112,5,88,14,0.037204833273146061,15.070046303798646,139
23,98,10,57,9,0.013966433129798429,11.355158303789409,343
24,154,15,51,8,0.0038757253439202877,4.4545477628806234,392
25,126,9,65,1,0.0047282818733436144,5.3951471837548146,81
26,153,6,58,14,0.12535749674966129,62.041845361382549,943
27,194,12,76,2,0.0056311786539995409,7.5423456470434171,282
28,127,3,99,7,0.93536400261586117,222.67781987177128,630
29,130,4,56,15,0.032712156787760995,11.349522625138208,70
30,99,1,72,14,25.220298730773024,2405.6001446513392,736
31,106,16,34,9,0.0055758001126517392,7.1105447582830887,577
32,124,6,94,15,0.086623735352551648,43.503982445893861,612
33,94,20,61,12,0.0024163543543837354,3.699092225523088,495
34,108,14,68,3,0.013586729650246506,20.975250894532085,845
35,152,4,33,13,0.26157729458145562,86.4538085337816,563
36,107,12,35,8,0.005874554852163631,6.1096030961177785,254
37,149,13,49,11,0.0032780339851514362,3.5312853562284205,228
38,119,1,49,15,25.339221720006634,2506.4879375890646,851
39,114,3,38,2,1.6467549285821819,326.1016693522717,919
40,106,16,36,14,0.0064737142062344325,7.9150946337041566,757
41,154,14,49,1,0.0075814522464045606,16.41195452048575,543
42,114,17,47,5,0.0035415403027307976,5.242581510401136,425
43,144,11,54,9,0.018368392514524944,15.697020505492885,728
44,115,2,56,11,2.9850800829838771,518.01625129197123,651
45,194,3,82,5,0.19174283930773889,45.5384633739625,148
46,128,19,90,9,0.0051294031915724916,7.7912296026403416,999
47,196,7,31,5,0.042323502668573577,25.138385343046984,436
48,98,18,39,4,0.0055396379340877976,9.5930114964226512,707
49,152,10,31,8,0.021082287453897775,16.586282991368495,628
50,180,15,46,8,0.006330253874640597,7.3314492397251732,681
51,162,2,33,6,0.85764764428490836,134.33945357086739,187
52,152,14,43,14,0.0094716490550627048,10.506280753323935,891
53,191,14,31,8,0.003777853166210412,3.992215855796545,335
54,138,2,96,2,2.2187787758027158,330.02266064312226,398
55,110,3,66,8,1.1771971905230556,286.55756055407028,760
56,104,13,96,10,0.0096912467979846754,10.023128752010912,552
57,157,6,82,12,0.11436831409550059,54.234600929636692,818
58,134,5,80,5,0.25395259758460043,102.94137414875169,785
59,131,3,69,14,0.76950940319687955,209.12980535273797,670
60,98,7,100,6,0.011891712560250281,6.7647136908632541,91
61,170,13,55,2,0.013934980034414537,21.500751005076353,846
62,168,4,48,12,0.3581605783016058,121.34278514684586,770
63,133,13,41,5,0.016233787599064426,16.76851070713818,935
64,192,2,66,14,2.394120743488227,438.55088972142767,750
65,103,19,37,12,0.0024624612423194488,3.4735899318253569,444
66,114,8,70,9,0.027163183445257946,18.282108496328931,371
67,153,14,87,7,0.011281043195250707,11.853478716919771,905
68,194,12,38,2,0.0026982879114823273,3.6144309896966256,135
69,146,5,54,1,0.23302615485203218,105.32454688579314,695
70,105,16,75,8,0.0017722503919437524,2.2102383194664195,181
71,185,6,36,10,0.053472616670806786,27.916392766707755,381
72,100,14,93,11,0.0076118615129394558,8.5078371663248085,543
73,167,11,89,1,0.011893434378135769,17.471082633983819,425
74,154,8,34,3,0.06102430981983064,40.775092628343359,838
75,130,10,69,9,0.029149083418186335,24.228751029115209,831
76,140,6,46,7,0.0880935471894298,43.595941924680211,514
77,125,18,57,5,0.0042044620230015624,6.2894343714804144,632
78,119,10,83,1,0.013619138886121788,19.107560949921687,311
79,187,11,81,11,0.014425371888790712,13.311410583089703,669
80,126,17,52,14,0.00081519246063249673,1.0699315868585288,126
81,93,16,51,2,0.0069019880254929389,12.726924711359759,579
82,151,4,92,13,0.073744027167923332,25.554055551435777,156
83,195,2,70,10,0.31302113906211765,52.558355187511943,85
84,197,19,71,14,0.001165965018777347,1.6973593482299423,302
85,183,7,79,15,0.012281947909689407,6.9639566182784565,164
86,190,2,58,14,1.7963624638438469,327.38736162429433,561
87,108,10,39,5,0.014522577308612039,12.00668305367557,341
88,119,14,43,7,0.013458647518886374,14.359378477601647,958
89,199,6,99,11,0.12458864570481619,62.497736731554561,939
90,185,14,65,5,0.0083916422286029139,9.3902506272693209,697
