501,133,1,63,11,17.339976204833356,1504.8428872855025,520
502,97,11,68,13,0.0029314922701784013,2.661965140203689,106
503,198,19,86,5,0.001919695514281589,3.247127883197968,415
504,140,3,44,4,1.1893786058850706,273.79452595916069,772
505,97,6,39,14,0.044536407630010176,23.687840445284913,267
506,120,18,91,1,0.0071646400054360682,19.638662565510931,983
507,179,13,42,7,0.0034415179411487204,3.7055887071287485,235
508,101,16,70,14,0.0086530819523692,10.693056474368106,998
509,193,1,80,14,18.570480338677172,1818.817151471065,747
510,182,8,65,13,0.046301315603218506,32.3264731037071,876
511,186,6,72,12,0.046999572119105666,24.56123258505481,356
512,123,13,30,5,0.0080971387492674018,8.2165205790394378,448
513,177,13,66,15,0.0091811376428996942,9.4593444771627553,757
514,103,17,70,5,0.002144539453403226,3.2780390878599173,244
515,107,13,93,9,0.010251715999305171,11.179896910327969,579
516,163,4,61,7,0.14357822283023935,45.898362146472053,260
517,175,3,94,7,0.35078462642502739,84.56760533598225,275
518,135,16,72,14,0.0033965990213511332,4.2413263987332845,453
519,105,17,53,14,0.004338186974753684,5.597630799606363,611
520,112,9,37,1,0.060449694075821542,71.163782847856027,971
521,121,15,31,5,0.011142382973262872,13.538118173099186,936
522,111,14,31,10,0.0040706145881946494,4.4611095361530886,297
523,152,11,70,15,0.011473518724192387,9.6407411091029775,546
524,147,8,49,12,0.0052452773474908681,3.3459553481490931,88
525,156,2,73,3,1.1448877371587829,181.46273676266756,224
526,121,10,57,6,0.0035645433115129585,3.0117874855777123,91
527,110,18,41,5,0.0032428963580428912,5.0083484788823,452
528,153,12,53,11,0.012715947317404653,11.375448446300913,706
529,170,7,89,2,0.052968149579172043,34.95926271861979,489
530,175,3,31,9,0.60509381350565594,148.35552832199883,505
531,196,12,81,12,0.0041135887516476769,4.1429590696576879,257
532,99,1,31,10,5.6638697936544276,488.49078037904115,140
533,152,11,71,11,0.022836229167694018,19.4692370035686,975
534,182,2,99,11,3.5118698590253641,599.222090021138,961
535,130,17,89,12,0.0062248632052774189,8.1184652308086118,933
536,155,13,81,5,0.0013413604237659253,1.4170871886782452,83
537,168,17,52,12,0.0018686790661294941,2.4165555228307087,312
538,171,18,44,4,0.0031721252730141144,5.2689528153584755,538
539,168,19,93,13,0.0030997194452501097,4.5056906122562772,742
540,168,9,89,12,0.018012641076192937,12.565265554320085,456
541,180,7,32,3,0.095877504010383613,56.876399530412883,927
542,98,9,33,14,0.024782434983746156,19.003301767132456,514
543,90,18,84,14,0.0040246450276310687,5.5499189014557926,617
544,99,18,74,14,0.0032289026313196073,4.3773232109938274,523
545,174,15,34,3,0.00393676093570629,6.5208394358942536,377
546,193,14,47,5,0.003225047921761562,3.7580074885053891,272
547,139,14,55,14,0.0071438661338047091,8.0132664418378781,648
548,182,12,83,12,0.010971350880029811,10.165903402347775,668
549,153,17,51,1,0.0057853920065279322,16.916608930055563,748
550,164,16,60,10,0.0037672186714763295,4.2224957370495479,497
